ID,DATE,TO USER ACCOUNT,TO ETH ADDRESS,FROM USER ACCOUNT,FROM ETH ADDRESS,REASON,SOURCE ID,SOURCE NAME,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 1 ETH ADDRESS,QUANTIFIER 2 USERNAME,QUANTIFIER 2 ETH ADDRESS,QUANTIFIER 3 USERNAME,QUANTIFIER 3 ETH ADDRESS,QUANTIFIER 4 USERNAME,QUANTIFIER 4 ETH ADDRESS,AVG SCORE,CORRECTION ADD,CORRECTION SUB,CORRECTION COMMENT,FINAL QUANT
621f79e243b89009366c960d,2021-10-13T22:00:00.000Z,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for doing an amazing job PMing and wireframes for the rewards system,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,13,13,5,,,,,FALSE,FALSE,FALSE,FALSE,Sha#6179,0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,Nuggan#5183,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,Mike Brunt#0745,0x457Ea659aAAbD496550264c6d9d6351666f2fB4b,13,,,,13
621f79e243b89009366c960e,2021-10-13T22:00:00.000Z,"griff (💜, 💜)#8888",,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for hacking in person on the buy-in proposal amount,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,5,21,13,,,,,FALSE,FALSE,FALSE,FALSE,Mount Manu#3530,0xa2ef65aEcecb83cd1bD3579A8669779099317952,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,Nuggan#5183,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,Mike Brunt#0745,0x457Ea659aAAbD496550264c6d9d6351666f2fB4b,13,,,,13
621f79e243b89009366c960f,2021-10-13T22:00:00.000Z,karmaticacid#1218,,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for hacking in person on the buy-in proposal amount,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,34,21,13,,,,,FALSE,FALSE,FALSE,FALSE,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,bear100#9085,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,19,,,,19
621f79e243b89009366c9610,2021-10-13T22:00:00.000Z,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for hacking in person on the buy-in proposal amount,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,0,5,0,,,,,FALSE,FALSE,FALSE,FALSE,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,lee0007#8152,0x3E31155a1c17c9F85e74828447aec412090a4622,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,9,,,,9
621f79e243b89009366c9611,2021-10-13T22:00:00.000Z,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,metaverde#2503,0x8Aac40061E258d6e45Fd13E214710ABDF356285a,for her incomparable softgov vibe and beautifully consistent gentle demeanor. It helps.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,8,21,5,,,,,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,Mettodo#7010,0x7710E7e881333Fd3396Ca5966BeD6E72746b612D,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,11,,,,11
621f79e243b89009366c9612,2021-10-13T22:00:00.000Z,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for great sprint coordination between Stewards,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,8,8,0,,,,,FALSE,FALSE,FALSE,FALSE,AmwFund#0979,0x536c7E8F18D09d04697E0d2624b44bBA575388c2,tigeroid#2951,0xd3898129d4acb0F8039b1B9D6367B236F1E6100f,lee0007#8152,0x3E31155a1c17c9F85e74828447aec412090a4622,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,8,,,,8
621f79e243b89009366c9613,2021-10-13T22:00:00.000Z,natesuits#4789,,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for jumping into conversations and always having good insight and curiosity,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,3,1,5,,,,,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,5,,,,5
621f79e243b89009366c9614,2021-10-13T22:00:00.000Z,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for always thinking of the humans,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,21,55,5,,,,,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,Mettodo#7010,0x7710E7e881333Fd3396Ca5966BeD6E72746b612D,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,22,,,,22
621f79e243b89009366c9615,2021-10-13T22:00:00.000Z,Vitor Marthendal#0090,,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for development on the CCD,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,5,55,13,,,,,FALSE,FALSE,FALSE,FALSE,Sha#6179,0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145,Mettodo#7010,0x7710E7e881333Fd3396Ca5966BeD6E72746b612D,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,23,,,,23
621f79e243b89009366c9616,2021-10-13T22:00:00.000Z,pKrepe#5682,,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for development on the CCD,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,2,2,2,2,621f79e243b89009366c95f9,621f79e243b89009366c930c,621f79e343b89009366c9793,621f79e343b89009366c9793,FALSE,FALSE,FALSE,FALSE,AmwFund#0979,0x536c7E8F18D09d04697E0d2624b44bBA575388c2,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,1,,,,1
621f79e243b89009366c9617,2021-10-13T22:00:00.000Z,fabiomendes#4802,,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for development on the CCD,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,2,34,3,,621f79e243b89009366c9486,,621f79e243b89009366c95fb,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,enti#1546,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,14,,,,14
621f79e243b89009366c9618,2021-10-13T22:00:00.000Z,Nuggan#5183,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for development on the CCD,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,3,3,3,3,621f79e243b89009366c95fc,621f79e243b89009366c95fc,621f79e243b89009366c95fc,621f79e243b89009366c94b7,FALSE,FALSE,FALSE,FALSE,Sha#6179,0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145,Maxwe11#7157,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,bear100#9085,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,2,,,,2
621f79e243b89009366c9619,2021-10-13T22:00:00.000Z,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for development on the CCD,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,0,5,0,,,,,FALSE,FALSE,FALSE,FALSE,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,lee0007#8152,0x3E31155a1c17c9F85e74828447aec412090a4622,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,13,,,,13
621f79e243b89009366c961a,2021-10-13T22:00:00.000Z,karmaticacid#1218,,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for catching the details and making valuable suggestions and improvements,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,1,8,13,,,,,FALSE,FALSE,FALSE,FALSE,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,bear100#9085,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,6,,,,6
621f79e243b89009366c961b,2021-10-13T22:00:00.000Z,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,for finding bot solutions and their implementation,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,3,5,3,,621f79e243b89009366c9599,,621f79e243b89009366c9599,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,7,,,,7
621f79e243b89009366c961c,2021-10-13T22:00:00.000Z,santigs#9769,,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,for getting legal almost set up with  proposal for any emergency in the future🔮,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,13,8,5,,,,,FALSE,FALSE,FALSE,FALSE,Mount Manu#3530,0xa2ef65aEcecb83cd1bD3579A8669779099317952,Maxwe11#7157,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,8,,,,8
621f79e243b89009366c961d,2021-10-13T22:00:00.000Z,Caeser (PST)#0046,,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,for getting legal almost set up with  proposal for any emergency in the future🔮,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,13,0,5,,,621f79e243b89009366c9692,,FALSE,FALSE,FALSE,FALSE,Sha#6179,0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145,tigeroid#2951,0xd3898129d4acb0F8039b1B9D6367B236F1E6100f,shawn#7046,0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,10,,,,10
621f79e243b89009366c961e,2021-10-13T22:00:00.000Z,GideonRo#3175,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,MS#4235,,for helping consolidate thoughts and ideas to place into an onboarding diagram. Making sure to ask tough and productive questions.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,34,13,13,,,,,FALSE,FALSE,FALSE,FALSE,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,17,,,,17
621f79e243b89009366c961f,2021-10-13T22:00:00.000Z,petec#6681,,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,"for this extraordianry presentation of Centree. What really stuck with me was  \""making trees worth more alive than dead\"".  This needs to succeed!!!!!",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,8,13,5,,,,,FALSE,FALSE,FALSE,FALSE,Mount Manu#3530,0xa2ef65aEcecb83cd1bD3579A8669779099317952,Maxwe11#7157,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,Nuggan#5183,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,8,,,,8
621f79e243b89009366c9620,2021-10-13T22:00:00.000Z,GideonRo#3175,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,for a fun and productive onboarding journey workshop session!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,0,8,0,,621f79e243b89009366c961e,,621f79e243b89009366c961e,FALSE,FALSE,FALSE,FALSE,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,4,,,,4
621f79e243b89009366c9621,2021-10-13T22:00:00.000Z,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,for a fun and productive onboarding journey workshop session!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,8,8,0,,,,,FALSE,FALSE,FALSE,FALSE,AmwFund#0979,0x536c7E8F18D09d04697E0d2624b44bBA575388c2,tigeroid#2951,0xd3898129d4acb0F8039b1B9D6367B236F1E6100f,lee0007#8152,0x3E31155a1c17c9F85e74828447aec412090a4622,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,9,,,,9
621f79e243b89009366c9622,2021-10-13T22:00:00.000Z,MS#4235,,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,for a fun and productive onboarding journey workshop session!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,3,13,5,,,,,FALSE,FALSE,FALSE,FALSE,AmwFund#0979,0x536c7E8F18D09d04697E0d2624b44bBA575388c2,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,bends#3537,0x1E975f53956d644868F3eA25690b1bbEda658565,8,,,,8
621f79e243b89009366c9623,2021-10-13T22:00:00.000Z,natesuits#4789,,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,for a fun and productive onboarding journey workshop session!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,3,1,5,,,,,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,5,,,,5
621f79e243b89009366c9624,2021-10-13T22:00:00.000Z,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,for a fun and productive onboarding journey workshop session!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,5,3,5,,,,,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,6,,,,6
621f79e243b89009366c9625,2021-10-13T22:00:00.000Z,metaverde#2503,0x8Aac40061E258d6e45Fd13E214710ABDF356285a,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,for a fun and productive onboarding journey workshop session!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,3,13,5,,,,,FALSE,FALSE,FALSE,FALSE,AmwFund#0979,0x536c7E8F18D09d04697E0d2624b44bBA575388c2,Maxwe11#7157,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,shawn#7046,0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,8,,,,8
621f79e243b89009366c9626,2021-10-13T22:00:00.000Z,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,for the time and efforts commitment to the onboarding journey,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,1,8,3,,621f79e243b89009366c9624,,621f79e243b89009366c962b,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,5,,,,5
621f79e243b89009366c9627,2021-10-13T22:00:00.000Z,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,ALOYSIOUS#3049,,for bringing thought provoking questions to soft-gov meetings. I appreciate the opportunity to explore the edges of my own thoughts and need outside prompts to do so.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,34,13,5,,,,,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,Mettodo#7010,0x7710E7e881333Fd3396Ca5966BeD6E72746b612D,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,16,,,,16
621f79e243b89009366c9628,2021-10-14T22:00:00.000Z,GideonRo#3175,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,"for offering support in our onboarding journey. The better we become in facilitating a smooth entry into our DAO for newcomers, the stronger our community becomes!",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,0,21,0,,621f79e243b89009366c961e,,621f79e243b89009366c961e,FALSE,FALSE,FALSE,FALSE,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,9,,,,9
621f79e243b89009366c9629,2021-10-14T22:00:00.000Z,MS#4235,,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,for mapping out the onboarding guide flow for an upcoming discord bot that will help newcomers better find their path into the TEC experience. 🎸,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,13,8,34,,,,,FALSE,FALSE,FALSE,FALSE,AmwFund#0979,0x536c7E8F18D09d04697E0d2624b44bBA575388c2,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,bends#3537,0x1E975f53956d644868F3eA25690b1bbEda658565,19,,,,19
621f79e243b89009366c962a,2021-10-14T22:00:00.000Z,GideonRo#3175,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,for mapping out the onboarding guide flow for an upcoming discord bot that will help newcomers better find their path into the TEC experience. 🎸,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,1,0,13,0,621f79e243b89009366c9628,621f79e243b89009366c961e,,621f79e243b89009366c961e,FALSE,FALSE,FALSE,FALSE,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,Parrachia#0450,0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,4,,,,4
621f79e243b89009366c962b,2021-10-14T22:00:00.000Z,Vyvy-vi#5040,0x2fA130927814B590623031e846f059df9554FdDe,Tam2140#9361,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,for setting up a discord clone so we can experiement with onboarding journey without disrupting those using our server here. A real staging env! Yay. Also praising Vy for his attention to detail. These small details make a HUGE difference. That new TEC discord logo is one of that small details that have BIG impact.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,34,1,13,13,,621f79e243b89009366c9624,,,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,15,,,,15
621f79e243b89009366c962c,2021-10-14T22:00:00.000Z,liviade#1387,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,for joining the Rewards System weekly sync.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,1,1,1,,,,,FALSE,FALSE,FALSE,FALSE,Usua◎ Silver#2618,0x914C0E63F98a091e74b7c5e78993bB8de735aE74,Mettodo#7010,0x7710E7e881333Fd3396Ca5966BeD6E72746b612D,Zeptimus#3359,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,2,,,,2
621f79e243b89009366c962d,2021-10-14T22:00:00.000Z,ALOYSIOUS#3049,,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,for joining the Rewards System weekly sync.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,3,3,5,,,,,FALSE,FALSE,FALSE,FALSE,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,tigeroid#2951,0xd3898129d4acb0F8039b1B9D6367B236F1E6100f,bear100#9085,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,Mike Brunt#0745,0x457Ea659aAAbD496550264c6d9d6351666f2fB4b,4,,,,4
621f79e243b89009366c962e,2021-10-14T22:00:00.000Z,Juankbell#7458,,kristofer#1475,0xa32aECda752cF4EF89956e83d60C04835d4FA867,for joining the Rewards System weekly sync.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,1,3,5,,,,,FALSE,FALSE,FALSE,FALSE,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,divine_comedian#5493,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,bear100#9085,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,osycross(🦎🦎)#5943,0xFe99402763531258875949D449db20157b77Ec5C,3,,,,3
