,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
319,1239,621f79e343b89009366c9f5d,2021-11-22T23:00:00.000Z,pKrepe#5682,iviangita#3204,for setting up the quadratic ranked choice voting on Snapshot,621f79e343b89009366c9ec1,0,0,621f79e343b89009366c9ec1,Maxwe11#7157,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,14.07,34.0,False,for setting up the quadratic ranked choice voting on Snapshot
320,128,621f79e343b89009366c9aab,2021-11-03T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,divine_comedian#5493,for hosting param parties,0,621f79e343b89009366c9af9,0,621f79e343b89009366c9af9,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,5.47,34.0,False,for hosting param parties
321,358,621f79e343b89009366c9b9b,2021-11-04T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for his leadership in Communitas and for being so welcoming with all the people he onboards,0,0,621f79e343b89009366c9b8f,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,5.35,34.0,False,for his leadership in Communitas and for being so welcoming with all the people he onboards
324,707,621f79e343b89009366c9d07,2021-11-12T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for all the work in Communitas and for organizing a bunch of different initiatives around onboarding and new community members,0,0,621f79e343b89009366c9b8f,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,4.6,34.0,False,for all the work in Communitas and for organizing a bunch of different initiatives around onboarding and new community members
332,247,621f79e343b89009366c9b2c,2021-11-04T23:00:00.000Z,Tamarandom#9361,iviangita#3204,for the discussion around the multisig,0,621f79e343b89009366c9aa2,0,621f79e343b89009366c9af5,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,4.42,34.0,False,for the discussion around the multisig
336,603,621f79e343b89009366c9c99,2021-11-10T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,divine_comedian#5493,for hosting param parties,0,0,621f79e343b89009366c9cf3,621f79e343b89009366c9af9,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,7.47,34.0,False,for hosting param parties
337,1103,621f79e343b89009366c9ed4,2021-11-21T23:00:00.000Z,solsista#5370,Mount Manu#3530,for all the behind-the-scenes work they do as Stewards,621f79e343b89009366c9fa7,0,0,0,lee0007#8152,liviade#1387,hanners717#2022,enti#1546,11.88,34.0,False,for all the behind-the-scenes work they do as Stewards
341,288,621f79e343b89009366c9b55,2021-11-04T23:00:00.000Z,liviade#1387,iviangita#3204,for proposing the Snapshot parameters,621f79e343b89009366c9aa8,621f79e343b89009366c9aa8,621f79e343b89009366c9aa8,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,4.75,34.0,False,for proposing the Snapshot parameters
345,1085,621f79e343b89009366c9ec2,2021-11-21T23:00:00.000Z,kristofer#1475,Mount Manu#3530,for keeping us organized and on track with the Rewards System,0,621f79e343b89009366c9e51,0,0,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,13.13,34.0,False,for keeping us organized and on track with the Rewards System
350,1407,621f79e343b89009366ca005,2021-11-25T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for hosting Params Parties,0,621f79e343b89009366c9eb9,0,621f79e343b89009366c9eb9,Griff 🔥AFK till Sept 15🔥#8888,missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,8.3,34.0,False,for hosting Params Parties
352,687,621f79e343b89009366c9cf3,2021-11-12T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Mount Manu#3530,for awesome Params Party hosting and getting it out to all external groups within our ecosystem,0,0,0,621f79e343b89009366c9af9,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,11.13,34.0,False,for awesome Params Party hosting and getting it out to all external groups within our ecosystem
353,220,621f79e343b89009366c9b11,2021-11-04T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,iviangita#3204,for all the work you've been doing with the param parties,621f79e343b89009366c9af9,621f79e343b89009366c9af9,621f79e343b89009366c9aab,621f79e343b89009366c9af9,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,1.43,34.0,False,for all the work you've been doing with the param parties
354,224,621f79e343b89009366c9b15,2021-11-04T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for all the initiatives in the Comms DAO,0,0,621f79e343b89009366c9b24,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,13.85,34.0,False,for all the initiatives in the Comms DAO
359,1120,621f79e343b89009366c9ee5,2021-11-21T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for hosting Params Parties all over the space,0,621f79e343b89009366c9eb9,0,621f79e343b89009366c9eb9,Griff 🔥AFK till Sept 15🔥#8888,missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,8.3,34.0,False,for hosting Params Parties all over the space
373,1210,621f79e343b89009366c9f40,2021-11-22T23:00:00.000Z,liviade#1387,iviangita#3204,for hosting last week’s Graviton Training and being a light of inspiration at the TEC,621f79e343b89009366c9e18,621f79e343b89009366c9e18,0,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,7.55,34.0,False,for hosting last week’s Graviton Training and being a light of inspiration at the TEC
386,586,621f79e343b89009366c9c86,2021-11-10T23:00:00.000Z,Vyvy-vi#5040,Tamarandom#9361,for that insanely long hack session on the guide-bot content. Two hours doesn but we can go with this as it and build as necessary later.,0,0,0,621f79e343b89009366c9c7e,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,19.2,34.0,False,for that insanely long hack session on the guide-bot content. Two hours doesn but we can go with this as it and build as necessary later.
387,172,621f79e343b89009366c9ad7,2021-11-03T23:00:00.000Z,GideonRo#3175,natesuits#4789,for such an amazing conversation around the nature of partnerships and building the foundation for TEC Scouts! Keep an eye out for further discussions next week everyone!,0,621f79e343b89009366c9a99,621f79e343b89009366c9a99,621f79e343b89009366c9a99,Usua◎ Silver#2618,AmwFund#0979,innov8tor3#3988,shawn#7046,3.38,34.0,False,for such an amazing conversation around the nature of partnerships and building the foundation for TEC Scouts! Keep an eye out for further discussions next week everyone!
388,1603,621f79e343b89009366ca0d4,2021-11-25T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for providing so much value as Stewards of our community,0,621f79e343b89009366c9ffa,0,621f79e343b89009366c9ffa,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,11.02,34.0,False,for providing so much value as Stewards of our community
389,279,621f79e343b89009366c9b4c,2021-11-04T23:00:00.000Z,VitorNunes#0090,iviangita#3204,for working hard on the commons config dashboard,0,621f79e343b89009366c9a9f,0,621f79e343b89009366c9a9f,Mount Manu#3530,GideonRo#3175,teaci#6108,shawn#7046,5.17,34.0,False,for working hard on the commons config dashboard
390,1609,621f79e343b89009366ca0da,2021-11-25T23:00:00.000Z,GideonRo#3175,Mount Manu#3530,for the conceptualization and execution of the new onboarding experience,0,621f79e343b89009366c9faf,621f79e343b89009366c9faf,621f79e343b89009366c9faf,Usua◎ Silver#2618,AmwFund#0979,innov8tor3#3988,shawn#7046,4.63,34.0,False,for the conceptualization and execution of the new onboarding experience
391,286,621f79e343b89009366c9b53,2021-11-04T23:00:00.000Z,liviade#1387,iviangita#3204,for untangling this whole buy-in debate and pushing it forward,621f79e343b89009366c9aa5,0,621f79e343b89009366c9aa5,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,12.47,34.0,False,for untangling this whole buy-in debate and pushing it forward
392,283,621f79e343b89009366c9b50,2021-11-04T23:00:00.000Z,Tamarandom#9361,iviangita#3204,for untangling this whole buy-in debate and pushing it forward,621f79e343b89009366c9aa2,621f79e343b89009366c9aa2,0,0,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,6.3,34.0,False,for untangling this whole buy-in debate and pushing it forward
393,1608,621f79e343b89009366ca0d9,2021-11-25T23:00:00.000Z,MS#4235,Mount Manu#3530,for the conceptualization and execution of the new onboarding experience,0,621f79e343b89009366c9e63,0,0,Usua◎ Silver#2618,liviade#1387,hanners717#2022,shawn#7046,14.07,34.0,False,for the conceptualization and execution of the new onboarding experience
396,342,621f79e343b89009366c9b8b,2021-11-04T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for accepting to join the Rewards System Committee,0,621f79e343b89009366c9ca6,0,0,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,12.82,34.0,False,for accepting to join the Rewards System Committee
400,213,621f79e343b89009366c9b0a,2021-11-04T23:00:00.000Z,GideonRo#3175,iviangita#3204,for the amazing document that you’ve put together for partnerships in the TEC Scouts,0,621f79e343b89009366c9a99,621f79e343b89009366c9a99,621f79e343b89009366c9a99,Usua◎ Silver#2618,AmwFund#0979,innov8tor3#3988,shawn#7046,4.63,34.0,False,for the amazing document that you’ve put together for partnerships in the TEC Scouts
401,230,621f79e343b89009366c9b1b,2021-11-04T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for organizing the schedule of param parties,0,0,0,621f79e343b89009366c9aaf,Griff 🔥AFK till Sept 15🔥#8888,missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,18.6,34.0,False,for organizing the schedule of param parties
403,126,621f79e343b89009366c9aa9,2021-11-03T23:00:00.000Z,chuygarcia.eth#6692,divine_comedian#5493,for hosting param parties,0,621f79e343b89009366c9a5f,621f79e343b89009366c9a5f,621f79e343b89009366c9a5f,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,9.35,34.0,False,for hosting param parties
405,284,621f79e343b89009366c9b51,2021-11-04T23:00:00.000Z,divine_comedian#5493,iviangita#3204,for untangling this whole buy-in debate and pushing it forward,0,0,0,621f79e343b89009366c9aa6,Griff 🔥AFK till Sept 15🔥#8888,missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,18.6,34.0,False,for untangling this whole buy-in debate and pushing it forward
406,289,621f79e343b89009366c9b56,2021-11-04T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for hosting param parties this week,621f79e343b89009366c9aa9,621f79e343b89009366c9a5f,621f79e343b89009366c9a5f,621f79e343b89009366c9a5f,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,1.7,34.0,False,for hosting param parties this week
407,757,621f79e343b89009366c9d39,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for hosting Params Parties,621f79e343b89009366c9cf7,0,621f79e343b89009366c9c9e,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,0.85,21.0,False,for hosting Params Parties
408,351,621f79e343b89009366c9b94,2021-11-04T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for hosting several Params Parties each,0,0,0,621f79e343b89009366c9aaf,Griff 🔥AFK till Sept 15🔥#8888,missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,7.27,21.0,False,for hosting several Params Parties each
409,744,621f79e343b89009366c9d2c,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for hosting Params Parties,621f79e343b89009366c9cf7,0,621f79e343b89009366c9c9e,621f79e343b89009366c9c9e,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,0.93,21.0,False,for hosting Params Parties
410,733,621f79e343b89009366c9d21,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for being Params Party hosts,621f79e343b89009366c9cf7,0,621f79e343b89009366c9c9e,621f79e343b89009366c9c9e,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,0.93,21.0,False,for being Params Party hosts
413,1117,621f79e343b89009366c9ee2,2021-11-21T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for hosting Params Parties all over the space,621f79e343b89009366c9eb5,621f79e343b89009366c9ea4,621f79e343b89009366c9ea4,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,1.18,21.0,False,for hosting Params Parties all over the space
419,1160,621f79e343b89009366c9f0d,2021-11-21T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for hosting Params Parties,621f79e343b89009366c9eb5,0,621f79e343b89009366c9ea4,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,0.65,21.0,False,for hosting Params Parties
421,1149,621f79e343b89009366c9f02,2021-11-21T23:00:00.000Z,MS#4235,Mount Manu#3530,for their help & support working around the Communitas WG,621f79e343b89009366c9ec5,621f79e343b89009366c9ec5,0,0,Usua◎ Silver#2618,liviade#1387,hanners717#2022,shawn#7046,5.78,21.0,False,for their help & support working around the Communitas WG
423,1107,621f79e343b89009366c9ed8,2021-11-21T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,"for having held such a great Params Party and, actually, many Params Parties over these past few weeks (both inbound and outbound, which has been really important so thank you for this)",0,0,621f79e343b89009366c9ea4,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,4.53,21.0,False,"for having held such a great Params Party and, actually, many Params Parties over these past few weeks (both inbound and outbound, which has been really important so thank you for this)"
425,761,621f79e343b89009366c9d3d,2021-11-12T23:00:00.000Z,Nuggan#5183,Mount Manu#3530,for their active development on the dashboard,0,621f79e343b89009366c9cea,0,0,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,6.0,21.0,False,for their active development on the dashboard
431,1207,621f79e343b89009366c9f3c,2021-11-21T23:00:00.000Z,LBS#6541,Mount Manu#3530,for also joining us on our last Community Call,0,0,621f79e343b89009366c9ecb,0,Maxwe11#7157,liviade#1387,innov8tor3#3988,osycross(🦎🦎)#5943,2.27,21.0,False,for also joining us on our last Community Call
438,236,621f79e343b89009366c9b21,2021-11-04T23:00:00.000Z,Nuggan#5183,iviangita#3204,for pushing forward the dashboard updates,0,0,0,621f79e343b89009366c9aa0,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,8.95,21.0,False,for pushing forward the dashboard updates
446,813,621f79e343b89009366c9d71,2021-11-12T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for joining the TEC Orientation call earlier this week,0,621f79e343b89009366c9e29,621f79e343b89009366c9db4,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,2.15,21.0,False,for joining the TEC Orientation call earlier this week
447,880,621f79e343b89009366c9db4,2021-11-12T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,"for the Orientation call that he did this week (and every other week, for that matter)",0,621f79e343b89009366c9e29,0,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,7.28,21.0,False,"for the Orientation call that he did this week (and every other week, for that matter)"
451,886,621f79e343b89009366c9dba,2021-11-12T23:00:00.000Z,liviade#1387,Mount Manu#3530,for attending our Community Call and being part of our Praise tradition,621f79e343b89009366c9d5c,621f79e343b89009366c9d5c,0,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,1.1,21.0,False,for attending our Community Call and being part of our Praise tradition
456,1575,621f79e343b89009366ca0b8,2021-11-25T23:00:00.000Z,Tamarandom#9361,Mount Manu#3530,for her leadership in Stewards,0,621f79e343b89009366ca029,0,621f79e343b89009366c9ff6,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,4.35,21.0,False,for her leadership in Stewards
459,1536,621f79e343b89009366ca091,2021-11-25T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for being involved in the new Discord experience,0,621f79e343b89009366c9f95,0,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,3.77,21.0,False,for being involved in the new Discord experience
462,1595,621f79e343b89009366ca0cc,2021-11-25T23:00:00.000Z,Tamarandom#9361,Mount Manu#3530,for the extraordinary collaboration and teamwork and debate at the Retrospective call that just happened,0,621f79e343b89009366c9ffb,0,0,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,7.45,21.0,False,for the extraordinary collaboration and teamwork and debate at the Retrospective call that just happened
463,1598,621f79e343b89009366ca0cf,2021-11-25T23:00:00.000Z,Tamarandom#9361,Mount Manu#3530,for providing so much value as Stewards of our community,0,0,0,621f79e343b89009366c9ece,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,7.08,21.0,False,for providing so much value as Stewards of our community
464,568,621f79e343b89009366c9c74,2021-11-10T23:00:00.000Z,chuygarcia.eth#6692,kristofer#1475,for attending the Rewards System upgrade call!,0,0,621f79e343b89009366c9ca8,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,5.28,21.0,False,for attending the Rewards System upgrade call!
466,558,621f79e343b89009366c9c6a,2021-11-10T23:00:00.000Z,eduardovegap#0422,liviade#1387,for the fabulous work his been doing with onboarding!!,0,0,621f79e343b89009366c9fac,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,5.78,21.0,False,for the fabulous work his been doing with onboarding!!
476,666,621f79e343b89009366c9cde,2021-11-11T23:00:00.000Z,chuygarcia.eth#6692,ZER8🧠#9093,for an amazing presentation during the 1HIVE PARAMS PARTY! 🥳,0,0,0,621f79e343b89009366c9c9e,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,10.57,21.0,False,for an amazing presentation during the 1HIVE PARAMS PARTY! 🥳
478,614,621f79e343b89009366c9ca4,2021-11-10T23:00:00.000Z,kristofer#1475,divine_comedian#5493,for joining the reward board and defining skills and roles,0,0,0,621f79e343b89009366c9b8a,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,9.57,21.0,False,for joining the reward board and defining skills and roles
479,590,621f79e343b89009366c9c8c,2021-11-10T23:00:00.000Z,ALOYSIOUS#3049,Juankbell#7458,for giving a hand on the POAP delivery of the Graviton training every week,0,621f79e343b89009366c9a93,0,621f79e343b89009366c9a93,bends#3537,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,4.65,21.0,False,for giving a hand on the POAP delivery of the Graviton training every week
484,1550,621f79e343b89009366ca09f,2021-11-25T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for getting so many calls recorded,0,621f79e343b89009366c9b32,0,621f79e343b89009366c9b32,lee0007#8152,liviade#1387,divine_comedian#5493,PhilH#1102,6.45,21.0,False,for getting so many calls recorded
485,1017,621f79e343b89009366c9e6e,2021-11-17T23:00:00.000Z,eduardovegap#0422,Vyvy-vi#5040,for all the ideas they shared for the onboarding process and all the awesome work they did!,0,0,621f79e343b89009366c9fac,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,4.53,21.0,False,for all the ideas they shared for the onboarding process and all the awesome work they did!
488,806,621f79e343b89009366c9d6a,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for their commitment in hosting Params Parties and their help with the new POAP organization,0,0,0,621f79e343b89009366c9c9e,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,8.57,21.0,False,for their commitment in hosting Params Parties and their help with the new POAP organization
495,1326,621f79e343b89009366c9fb4,2021-11-24T23:00:00.000Z,kristofer#1475,Vyvy-vi#5040,"for the interesting ideas put forward by them, in regard to how Meeting Attendance should be quantified",0,0,0,621f79e343b89009366c9ec2,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,9.57,21.0,False,"for the interesting ideas put forward by them, in regard to how Meeting Attendance should be quantified"
498,148,621f79e343b89009366c9abf,2021-11-03T23:00:00.000Z,ALOYSIOUS#3049,chuygarcia.eth#6692,for being POAP heroes in the TEC <:TEC:835016327542210560> <:POAP:899244077743235102>,0,621f79e343b89009366c9a93,621f79e343b89009366c9a8a,0,bends#3537,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,2.35,21.0,False,for being POAP heroes in the TEC <:TEC:835016327542210560> <:POAP:899244077743235102>
501,809,621f79e343b89009366c9d6d,2021-11-12T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for their contributions in Comms,0,0,621f79e343b89009366c9ac6,0,Griff 🔥AFK till Sept 15🔥#8888,GideonRo#3175,Parrachia#0450,enti#1546,3.77,21.0,False,for their contributions in Comms
509,763,621f79e343b89009366c9d3f,2021-11-12T23:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for his help and insights on the Comms WG,0,0,621f79e343b89009366c9bbe,0,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,4.53,21.0,False,for his help and insights on the Comms WG
514,691,621f79e343b89009366c9cf7,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for awesome Params Party hosting and getting it out to all external groups within our ecosystem,0,0,621f79e343b89009366c9c9e,621f79e343b89009366c9c9e,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,7.1,21.0,False,for awesome Params Party hosting and getting it out to all external groups within our ecosystem
516,700,621f79e343b89009366c9d00,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for the work he’s doing leading Comms,0,0,621f79e343b89009366c9d09,621f79e343b89009366c9d09,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,5.85,21.0,False,for the work he’s doing leading Comms
521,715,621f79e343b89009366c9d0f,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for contributing to Params Parties,621f79e343b89009366c9cf7,0,621f79e343b89009366c9c9e,621f79e343b89009366c9c9e,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,2.18,21.0,False,for contributing to Params Parties
525,726,621f79e343b89009366c9d1a,2021-11-12T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for joining the Rewards System community,0,0,621f79e343b89009366c9ca8,0,Griff 🔥AFK till Sept 15🔥#8888,zhiwei#1356,innov8tor3#3988,enti#1546,2.77,21.0,False,for joining the Rewards System community
526,1243,621f79e343b89009366c9f61,2021-11-22T23:00:00.000Z,karmaticacid | AFK til Sept 12#1218,iviangita#3204,for hosting the most fun Param Parties,0,621f79e343b89009366c9c99,621f79e343b89009366c9f0a,0,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,3.05,21.0,False,for hosting the most fun Param Parties
527,1244,621f79e343b89009366c9f62,2021-11-22T23:00:00.000Z,iviangita#3204,Juankbell#7458,for returning firing praises like a machine 🙂,0,0,621f79e343b89009366ca02b,0,Griff 🔥AFK till Sept 15🔥#8888,GideonRo#3175,Parrachia#0450,enti#1546,7.58,21.0,False,for returning firing praises like a machine 🙂
530,97,621f79e343b89009366c9a8a,2021-11-03T23:00:00.000Z,ALOYSIOUS#3049,Tamarandom#9361,for being the bearer of the POAPs after the graviton course! 🙏🏽,0,621f79e343b89009366c9a93,0,0,bends#3537,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,5.78,21.0,False,for being the bearer of the POAPs after the graviton course! 🙏🏽
531,169,621f79e343b89009366c9ad4,2021-11-03T23:00:00.000Z,durgadas#9280,ZER8🧠#9093,for being or spiritual leaders and guides,0,0,0,621f79e343b89009366c9bca,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,9.57,21.0,False,for being or spiritual leaders and guides
532,749,621f79e343b89009366c9d31,2021-11-12T23:00:00.000Z,Tamarandom#9361,Mount Manu#3530,"for always keeping Sprints organized, things moving, and everybody on-point",0,621f79e343b89009366c9d30,0,0,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,7.45,21.0,False,"for always keeping Sprints organized, things moving, and everybody on-point"
534,1551,621f79e343b89009366ca0a0,2021-11-25T23:00:00.000Z,Tamarandom#9361,Mount Manu#3530,for being Steward of Stewards and reacting fast and having good insights during calls,0,0,0,621f79e343b89009366c9ff6,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,6.53,21.0,False,for being Steward of Stewards and reacting fast and having good insights during calls
541,1472,621f79e343b89009366ca046,2021-11-25T23:00:00.000Z,eduardovegap#0422,iviangita#3204,for all the work that he’s being doing behind the scenes with onboarding and helping around with different initiatives,0,0,621f79e343b89009366c9fac,0,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,5.78,21.0,False,for all the work that he’s being doing behind the scenes with onboarding and helping around with different initiatives
542,380,621f79e343b89009366c9bb1,2021-11-04T23:00:00.000Z,ALOYSIOUS#3049,Mount Manu#3530,for delivering the POAPs to Graviton training attendees,0,621f79e343b89009366c9a93,621f79e343b89009366c9a8a,621f79e343b89009366c9a93,bends#3537,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,1.72,21.0,False,for delivering the POAPs to Graviton training attendees
549,1524,621f79e343b89009366ca085,2021-11-25T23:00:00.000Z,Zeptimus#3359,Mount Manu#3530,"for always recording so many calls, and managing the timer, and managing all the infrastructure that you do: it’s really critical and we couldn’t function properly without you",0,0,0,621f79e343b89009366c9edf,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,8.57,21.0,False,"for always recording so many calls, and managing the timer, and managing all the infrastructure that you do: it’s really critical and we couldn’t function properly without you"
551,1468,621f79e343b89009366ca042,2021-11-25T23:00:00.000Z,Tamarandom#9361,iviangita#3204,for organizing everybody and being a constant leader in everything she does: it’s inspiring,0,0,0,621f79e343b89009366c9fa3,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,9.57,21.0,False,for organizing everybody and being a constant leader in everything she does: it’s inspiring
554,1099,621f79e343b89009366c9ed0,2021-11-21T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for all the behind-the-scenes work they do as Stewards,621f79e343b89009366c9ed9,0,0,621f79e343b89009366c9ed9,lee0007#8152,liviade#1387,divine_comedian#5493,PhilH#1102,3.4,21.0,False,for all the behind-the-scenes work they do as Stewards
558,400,621f79e343b89009366c9bc5,2021-11-04T23:00:00.000Z,Tamarandom#9361,Mount Manu#3530,for being our mentors and spreading their amazing vibes,0,0,0,621f79e343b89009366c9ace,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,8.2,21.0,False,for being our mentors and spreading their amazing vibes
560,1480,621f79e343b89009366ca04e,2021-11-25T23:00:00.000Z,liviade#1387,iviangita#3204,for being great leaders,621f79e343b89009366c9fb7,0,0,0,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tamarandom#9361,6.83,21.0,False,for being great leaders
561,1601,621f79e343b89009366ca0d2,2021-11-25T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for providing so much value as Stewards of our community,0,621f79e343b89009366c9ed0,0,621f79e343b89009366c9ed9,lee0007#8152,liviade#1387,divine_comedian#5493,PhilH#1102,2.73,21.0,False,for providing so much value as Stewards of our community
563,475,621f79e343b89009366c9c13,2021-11-07T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for our Comms sync call,0,0,621f79e343b89009366c9ac6,0,Griff 🔥AFK till Sept 15🔥#8888,GideonRo#3175,Parrachia#0450,enti#1546,3.27,21.0,False,for our Comms sync call
565,1614,621f79e343b89009366ca0df,2021-11-25T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for transcribing the praise from this week's Community Call,0,621f79e343b89009366c9f62,0,621f79e343b89009366c9f6b,Griff 🔥AFK till Sept 15🔥#8888,GideonRo#3175,Parrachia#0450,enti#1546,6.65,21.0,False,for transcribing the praise from this week's Community Call
